"","Symbol","Year","Count"
"23416","LEG","2011",1
"23417","LEG","2012",1
"23418","LEG","2013",1
"23419","LEG","2015",1
"23420","LEN","2007",1
"23421","LEND","2007",1
"23422","LEO","2008",1
"23423","LEU","2007",1
"23424","LEU","2008",1
"23425","LEU","2009",1
"23426","LEU","2012",1
"23427","LF","2007",1
"23428","LFB","2007",1
"23429","LFVN","2013",1
"23430","LG","2013",1
"23431","LGF","2012",1
"23432","LGF","2014",1
"23433","LGIH","2013",1
"23434","LGIH","2015",1
"23435","LGN","2010",1
"23436","LGTY","2009",1
"23437","LH","2011",1
"23438","LHCG","2008",1
"23439","LHO","2006",1
"23440","LHO","2008",1
"23441","LHO","2010",1
"23442","LHO","2012",1
"23443","LIA","2007",1
"23444","LIFC","2006",1
"23445","LILA","2015",1
"23446","LILAK","2015",1
"23447","LIME","2009",1
"23448","LIMS","2009",1
"23449","LINC","2012",1
"23450","LIND","2015",1
"23451","LINE","2010",1
"23452","LINE","2011",1
"23453","LINE","2012",1
"23454","LINE","2014",1
"23455","LIOX","2013",1
"23456","LITE","2015",1
"23457","LIVN","2015",1
"23458","LIWA","2011",1
"23459","LKQ","2006",1
"23460","LKQ","2009",1
"23461","LKQ","2012",1
"23462","LKQ","2013",1
"23463","LL","2008",1
"23464","LL","2013",1
"23465","LL","2015",1
"23466","LLEN","2010",1
"23467","LLL","2015",1
"23468","LLNW","2009",1
"23469","LLTC","2011",1
"23470","LLTC","2012",1
"23471","LMAT","2010",1
"23472","LMNR","2014",1
"23473","LMNR","2015",1
"23474","LMNX","2008",1
"23475","LMNX","2013",1
"23476","LMOS","2011",1
"23477","LNC","2014",1
"23478","LNC","2015",1
"23479","LNCE","2008",1
"23480","LNCO","2008",1
"23481","LNCO","2012",1
"23482","LNCR","2008",1
"23483","LNETQ","2008",1
"23484","LNG","2008",1
"23485","LNG","2010",1
"23486","LNKD","2013",1
"23487","LNY","2006",1
"23488","LNY","2008",1
"23489","LNY","2009",1
"23490","LOCK","2015",1
"23491","LOCMQ","2014",1
"23492","LOJN","2007",1
"23493","LOJN","2014",1
"23494","LONG","2008",1
"23495","LOPE","2008",1
"23496","LOPE","2011",1
"23497","LOPE","2014",1
"23498","LOPE","2015",1
"23499","LOR","2013",1
"23500","LORL","2009",1
"23501","LOV","2008",1
"23502","LPHIQ","2008",1
"23503","LPI","2011",1
"23504","LPI","2012",1
"23505","LPI","2015",1
"23506","LPIH","2011",1
"23507","LPNT","2007",1
"23508","LPNT","2012",1
"23509","LPNT","2013",1
"23510","LPSN","2010",1
"23511","LPT","2006",1
"23512","LPT","2007",1
"23513","LPT","2008",1
"23514","LPT","2011",1
"23515","LPT","2014",1
"23516","LPTN","2015",1
"23517","LPX","2010",1
"23518","LQDT","2008",1
"23519","LQDT","2014",1
"23520","LRCX","2006",1
"23521","LRCX","2010",1
"23522","LRN","2007",1
"23523","LRN","2009",1
"23524","LRN","2012",1
"23525","LRTR","2007",1
"23526","LSBK","2012",1
"23527","LSCC","2008",1
"23528","LSCC","2013",1
"23529","LSCC","2014",1
"23530","LSCO","2007",1
"23531","LSCP","2006",1
"23532","LSE","2012",1
"23533","LSE","2013",1
"23534","LSI","2014",1
"23535","LSR","2006",1
"23536","LSR","2009",1
"23537","LSS","2007",1
"23538","LSTR","2007",1
"23539","LSTR","2010",1
"23540","LSTR","2014",1
"23541","LTC","2008",1
"23542","LTM","2006",1
"23543","LTM","2008",1
"23544","LTM","2009",1
"23545","LTM","2015",1
"23546","LTRE","2008",1
"23547","LTXB","2015",1
"23548","LUCTO","2007",1
"23549","LULU","2010",1
"23550","LULU","2011",1
"23551","LULU","2013",1
"23552","LULU","2014",1
"23553","LUMCQ","2006",1
"23554","LUNA","2013",1
"23555","LUV","2014",1
"23556","LVB","2013",1
"23557","LVNAR","2012",1
"23558","LXK","2007",1
"23559","LXK","2009",1
"23560","LXK","2012",1
"23561","LXK","2014",1
"23562","LXK","2015",1
"23563","LXRX","2006",1
"23564","LXU","2010",1
"23565","LXU","2013",1
"23566","LYB","2010",1
"23567","LYTS","2014",1
"23568","LZB","2011",1
"23569","LZR","2011",1
"23570","MAA","2006",1
"23571","MAA","2012",1
"23572","MAC","2006",1
"23573","MAC","2009",1
"23574","MAC","2014",1
"23575","MAC","2015",1
"23576","MACE","2012",1
"23577","MAIN","2012",1
"23578","MAIN","2015",1
"23579","MAIR","2008",1
"23580","MAJCQ","2006",1
"23581","MAMS","2010",1
"23582","MAMS","2011",1
"23583","MAN","2010",1
"23584","MANF","2006",1
"23585","MANF","2007",1
"23586","MANH","2006",1
"23587","MANH","2015",1
"23588","MANT","2012",1
"23589","MANU","2006",1
"23590","MAPS","2007",1
"23591","MAS","2007",1
"23592","MAS","2012",1
"23593","MASB","2007",1
"23594","MASI","2008",1
"23595","MASI","2013",1
"23596","MAT","2012",1
"23597","MAT","2014",1
"23598","MATK","2006",1
"23599","MATK","2010",1
"23600","MATX","2006",1
"23601","MATX","2010",1
"23602","MAXY","2008",1
"23603","MBFI","2012",1
"23604","MBI","2008",1
"23605","MBI","2011",1
"23606","MBRKQ","2007",1
"23607","MBRKQ","2010",1
"23608","MBVT","2006",1
"23609","MBVT","2007",1
"23610","MBVT","2013",1
"23611","MC","2015",1
"23612","MCC","2015",1
"23613","MCF","2010",1
"23614","MCHP","2011",1
"23615","MCN","2007",1
"23616","MCOAQ","2009",1
"23617","MCR","2014",1
"23618","MCRL","2006",1
"23619","MCRL","2007",1
"23620","MCRS","2009",1
"23621","MCRS","2010",1
"23622","MCY","2010",1
"23623","MD","2006",1
"23624","MD","2009",1
"23625","MD","2012",1
"23626","MDAS","2008",1
"23627","MDAS","2010",1
"23628","MDAS","2012",1
"23629","MDAS","2013",1
"23630","MDC","2014",1
"23631","MDC","2015",1
"23632","MDCA","2010",1
"23633","MDCA","2015",1
"23634","MDRX","2006",1
"23635","MDS","2012",1
"23636","MDSO","2010",1
"23637","MDSO","2013",1
"23638","MDSO","2014",1
"23639","MDSY","2007",1
"23640","MDTL","2007",1
"23641","MDU","2009",1
"23642","MDU","2011",1
"23643","MDU","2015",1
"23644","MDVN","2015",1
"23645","MEA","2013",1
"23646","MEA","2015",1
"23647","MED","2010",1
"23648","MEDE","2007",1
"23649","MEDE","2008",1
"23650","MEDI","2007",1
"23651","MEDW","2012",1
"23652","MELI","2011",1
"23653","MELI","2014",1
"23654","MELR","2014",1
"23655","MEMS","2013",1
"23656","MENT","2007",1
"23657","MERU","2013",1
"23658","MESG","2012",1
"23659","METR","2012",1
"23660","MFA","2009",1
"23661","MFA","2012",1
"23662","MFB","2009",1
"23663","MFB","2013",1
"23664","MFC","2006",1
"23665","MFC","2007",1
"23666","MFD","2007",1
"23667","MFE","2006",1
"23668","MFE","2009",1
"23669","MFL","2006",1
"23670","MFL","2010",1
"23671","MFMIX","2012",1
"23672","MFSF","2011",1
"23673","MFT","2013",1
"23674","MFV","2009",1
"23675","MFW","2006",1
"23676","MFW","2007",1
"23677","MFW","2011",1
"23678","MG","2012",1
"23679","MG","2013",1
"23680","MGAM","2013",1
"23681","MGEE","2013",1
"23682","MGF","2008",1
"23683","MGF","2012",1
"23684","MGF","2014",1
"23685","MGF","2015",1
"23686","MGI","2008",1
"23687","MGI","2009",1
"23688","MGLN","2009",1
"23689","MGLN","2012",1
"23690","MGRM","2009",1
"23691","MGYR","2012",1
"23692","MHD","2014",1
"23693","MHI","2009",1
"23694","MHK","2008",1
"23695","MHK","2010",1
"23696","MHLD","2009",1
"23697","MHO","2006",1
"23698","MHO","2012",1
"23699","MHO","2015",1
"23700","MHRCQ","2006",1
"23701","MHRCQ","2012",1
"23702","MHX","2006",1
"23703","MHY","2007",1
"23704","MIC","2006",1
"23705","MIDD","2007",1
"23706","MIFI","2008",1
"23707","MIFI","2009",1
"23708","MIG","2008",1
"23709","MIKR","2007",1
"23710","MIL","2009",1
"23711","MIND","2008",1
"23712","MINI","2006",1
"23713","MITT","2012",1
"23714","MIW","2015",1
"23715","MIY","2006",1
"23716","MKL","2013",1
"23717","MKL","2015",1
"23718","MKSI","2011",1
"23719","MKSI","2013",1
"23720","MKTSQ","2008",1
"23721","MKTX","2007",1
"23722","MKTX","2015",1
"23723","MLAB","2008",1
"23724","MLAN","2008",1
"23725","MLHR","2006",1
"23726","MLHR","2014",1
"23727","MLNK","2010",1
"23728","MLR","2011",1
"23729","MLU","2012",1
"23730","MLVF","2011",1
"23731","MM","2012",1
"23732","MM","2013",1
"23733","MMC","2013",1
"23734","MMI","2012",1
"23735","MMI","2013",1
"23736","MMP","2006",1
"23737","MMP","2007",1
"23738","MMP","2012",1
"23739","MMS","2011",1
"23740","MMS","2013",1
"23741","MNE","2007",1
"23742","MNE","2013",1
"23743","MNGL","2013",1
"23744","MNK","2012",1
"23745","MNKD","2007",1
"23746","MNP","2012",1
"23747","MNST","2012",1
"23748","MNST","2013",1
"23749","MOGN","2006",1
"23750","MOH","2015",1
"23751","MOLX","2008",1
"23752","MOLX","2010",1
"23753","MOLX","2013",1
"23754","MORN","2006",1
"23755","MORN","2007",1
"23756","MORN","2010",1
"23757","MORN","2013",1
"23758","MOTV","2006",1
"23759","MOVE","2007",1
"23760","MPA","2006",1
"23761","MPA","2010",1
"23762","MPA","2013",1
"23763","MPAA","2007",1
"23764","MPAA","2011",1
"23765","MPG","2007",1
"23766","MPLX","2007",1
"23767","MPLX","2011",1
"23768","MPLX","2012",1
"23769","MPS","2007",1
"23770","MPS","2009",1
"23771","MPV","2008",1
"23772","MPW","2015",1
"23773","MPWR","2011",1
"23774","MPWR","2014",1
"23775","MQT","2006",1
"23776","MQT","2013",1
"23777","MR","2008",1
"23778","MR","2011",1
"23779","MRC","2012",1
"23780","MRCY","2008",1
"23781","MRD","2007",1
"23782","MRGE","2009",1
"23783","MRGE","2015",1
"23784","MRIN","2015",1
"23785","MRLN","2008",1
"23786","MRLN","2009",1
"23787","MRM","2009",1
"23788","MRT","2007",1
"23789","MRT","2008",1
"23790","MRT","2010",1
"23791","MRT","2011",1
"23792","MRTN","2009",1
"23793","MRTN","2014",1
"23794","MRVC","2009",1
"23795","MRX","2006",1
"23796","MRX","2012",1
"23797","MRY","2006",1
"23798","MSBF","2011",1
"23799","MSCC","2006",1
"23800","MSCC","2007",1
"23801","MSCC","2008",1
"23802","MSCC","2009",1
"23803","MSCC","2010",1
"23804","MSCI","2008",1
"23805","MSCI","2010",1
"23806","MSCI","2011",1
"23807","MSD","2007",1
"23808","MSD","2008",1
"23809","MSF","2007",1
"23810","MSL","2010",1
"23811","MSM","2008",1
"23812","MSM","2012",1
"23813","MSTR","2008",1
"23814","MSTR","2015",1
"23815","MSWP","2006",1
"23816","MSWP","2012",1
"23817","MT","2008",1
"23818","MTCT","2008",1
"23819","MTD","2012",1
"23820","MTDR","2012",1
"23821","MTDR","2014",1
"23822","MTG","2008",1
"23823","MTG","2009",1
"23824","MTG","2013",1
"23825","MTG","2015",1
"23826","MTGE","2015",1
"23827","MTH","2007",1
"23828","MTL","2006",1
"23829","MTL","2010",1
"23830","MTL","2011",1
"23831","MTLQQ","2009",1
"23832","MTMD","2007",1
"23833","MTOR","2007",1
"23834","MTOR","2008",1
"23835","MTOR","2012",1
"23836","MTOX","2012",1
"23837","MTRX","2008",1
"23838","MTSC","2015",1
"23839","MTSN","2007",1
"23840","MTSN","2013",1
"23841","MTW","2011",1
"23842","MTX","2007",1
"23843","MTX","2008",1
"23844","MTZ","2008",1
"23845","MTZ","2009",1
"23846","MTZ","2015",1
"23847","MU","2007",1
"23848","MUA","2010",1
"23849","MUAA","2011",1
"23850","MUE","2013",1
"23851","MUI","2013",1
"23852","MUJ","2007",1
"23853","MUS","2013",1
"23854","MVT","2009",1
"23855","MWW","2014",1
"23856","MX","2008",1
"23857","MXIM","2006",1
"23858","MXIM","2010",1
"23859","MXWL","2007",1
"23860","MYC","2007",1
"23861","MYC","2008",1
"23862","MYCC","2013",1
"23863","MYF","2010",1
"23864","MYGN","2009",1
"23865","MYGN","2013",1
"23866","MYI","2011",1
"23867","MYL","2006",1
"23868","MYN","2014",1
"23869","MYN","2015",1
"23870","MYRX","2013",1
"23871","MZF","2010",1
"23872","MZTH","2009",1
"23873","N","2014",1
"23874","NAD","2009",1
"23875","NAD","2015",1
"23876","NADX","2006",1
"23877","NAI","2007",1
"23878","NAN","2011",1
"23879","NAN","2013",1
"23880","NAPS","2008",1
"23881","NASMQ","2006",1
"23882","NAT","2008",1
"23883","NAT","2009",1
"23884","NAT","2014",1
"23885","NAT","2015",1
"23886","NATDF","2014",1
"23887","NATI","2014",1
"23888","NATL","2008",1
"23889","NATR","2009",1
"23890","NAUH","2008",1
"23891","NAV","2007",1
"23892","NAVG","2007",1
"23893","NAVG","2008",1
"23894","NAVG","2009",1
"23895","NAVI","2011",1
"23896","NAZ","2014",1
"23897","NBB","2014",1
"23898","NBD","2014",1
"23899","NBGGY","2013",1
"23900","NBHC","2012",1
"23901","NBL","2010",1
"23902","NBN","2010",1
"23903","NC","2012",1
"23904","NC","2014",1
"23905","NCEM","2008",1
"23906","NCFT","2015",1
"23907","NCI","2008",1
"23908","NCIT","2008",1
"23909","NCLH","2013",1
"23910","NCR","2007",1
"23911","NCT","2015",1
"23912","NCV","2008",1
"23913","NCX","2008",1
"23914","NCZ","2009",1
"23915","NDAQ","2007",1
"23916","NDAQ","2010",1
"23917","NDAQ","2013",1
"23918","NDAQ","2014",1
"23919","NDLS","2015",1
"23920","NDM","2007",1
"23921","NDN","2014",1
"23922","NDP","2012",1
"23923","NDSN","2006",1
"23924","NE","2015",1
"23925","NEA","2010",1
"23926","NEA","2012",1
"23927","NECB","2011",1
"23928","NED","2007",1
"23929","NEI","2012",1
"23930","NEON","2013",1
"23931","NETC","2008",1
"23932","NETE","2010",1
"23933","NEWM","2015",1
"23934","NEWP","2006",1
"23935","NEWP","2008",1
"23936","NEWT","2013",1
"23937","NEWT","2015",1
"23938","NEXC","2006",1
"23939","NEXC","2008",1
"23940","NEXT","2007",1
"23941","NFBK","2011",1
"23942","NFLDQ","2006",1
"23943","NFLDQ","2009",1
"23944","NFLX","2006",1
"23945","NFLX","2009",1
"23946","NFLX","2011",1
"23947","NFP","2011",1
"23948","NFP","2013",1
"23949","NFX","2010",1
"23950","NFX","2013",1
"23951","NG","2006",1
"23952","NG","2010",1
"23953","NGD","2012",1
"23954","NGD","2014",1
"23955","NGHC","2015",1
"23956","NGLOY","2007",1
"23957","NGLOY","2008",1
"23958","NGLOY","2009",1
"23959","NGLS","2006",1
"23960","NGLS","2011",1
"23961","NGLS","2015",1
"23962","NGS","2013",1
"23963","NHF","2013",1
"23964","NHI","2013",1
"23965","NHI","2015",1
"23966","NHLD","2013",1
"23967","NHRX","2009",1
"23968","NHWK","2008",1
"23969","NHYDY","2007",1
"23970","NIE","2011",1
"23971","NILE","2011",1
"23972","NIM","2007",1
"23973","NIO","2010",1
"23974","NJR","2007",1
"23975","NJR","2011",1
"23976","NKE","2006",1
"23977","NKG","2008",1
"23978","NKTR","2011",1
"23979","NKX","2007",1
"23980","NKX","2008",1
"23981","NLS","2007",1
"23982","NLSN","2011",1
"23983","NLSN","2012",1
"23984","NLST","2015",1
"23985","NLX","2008",1
"23986","NLX","2009",1
"23987","NLY","2010",1
"23988","NLY","2012",1
"23989","NM","2009",1
"23990","NM","2010",1
"23991","NMA","2007",1
"23992","NMFC","2015",1
"23993","NMGC","2006",1
"23994","NMGC","2008",1
"23995","NMO","2009",1
"23996","NMRX","2013",1
"23997","NMT","2013",1
"23998","NMY","2007",1
"23999","NNA","2009",1
"24000","NNA","2010",1
"24001","NNBR","2007",1
"24002","NNN","2006",1
"24003","NNN","2007",1
"24004","NNN","2009",1
"24005","NNN","2015",1
"24006","NOA","2008",1
"24007","NOBLQ","2008",1
"24008","NOG","2011",1
"24009","NOG","2012",1
"24010","NOG","2014",1
"24011","NOIZ","2012",1
"24012","NOVA","2011",1
"24013","NOVL","2011",1
"24014","NOVN","2011",1
"24015","NOW","2013",1
"24016","NOW","2015",1
"24017","NP","2012",1
"24018","NPBC","2011",1
"24019","NPBC","2015",1
"24020","NPD","2008",1
"24021","NPF","2013",1
"24022","NPK","2012",1
"24023","NPN","2013",1
"24024","NPO","2011",1
"24025","NPSP","2006",1
"24026","NPSP","2014",1
"24027","NQI","2007",1
"24028","NQI","2008",1
"24029","NQU","2011",1
"24030","NR","2011",1
"24031","NR","2012",1
"24032","NRF","2006",1
"24033","NRF","2007",1
"24034","NRF","2011",1
"24035","NRF","2013",1
"24036","NRP","2011",1
"24037","NRP","2012",1
"24038","NRP","2014",1
"24039","NRP","2015",1
"24040","NRPH","2007",1
"24041","NRTLQ","2009",1
"24042","NS","2012",1
"24043","NSAQ","2008",1
"24044","NSIT","2006",1
"24045","NSIT","2009",1
"24046","NSIT","2013",1
"24047","NSP","2014",1
"24048","NSPH","2011",1
"24049","NSR","2015",1
"24050","NSSC","2008",1
"24051","NSSC","2011",1
"24052","NSU","2008",1
"24053","NTAP","2008",1
"24054","NTCT","2008",1
"24055","NTES","2007",1
"24056","NTG","2010",1
"24057","NTGR","2008",1
"24058","NTGR","2015",1
"24059","NTII","2007",1
"24060","NTII","2013",1
"24061","NTIP","2014",1
"24062","NTIQ","2006",1
"24063","NTLS","2008",1
"24064","NTLS","2012",1
"24065","NTLS","2015",1
"24066","NTP","2006",1
"24067","NTQ","2008",1
"24068","NTRT","2007",1
"24069","NTS","2013",1
"24070","NTS","2014",1
"24071","NTST","2006",1
"24072","NTST","2007",1
"24073","NTY","2006",1
"24074","NTY","2007",1
"24075","NTZ","2008",1
"24076","NUAN","2007",1
"24077","NUAN","2008",1
"24078","NUAN","2010",1
"24079","NUCO","2008",1
"24080","NUM","2007",1
"24081","NURO","2006",1
"24082","NUS","2007",1
"24083","NUS","2008",1
"24084","NUS","2013",1
"24085","NUTR","2012",1
"24086","NUV","2007",1
"24087","NUV","2013",1
"24088","NUVA","2009",1
"24089","NVDA","2009",1
"24090","NVE","2012",1
"24091","NVGS","2013",1
"24092","NVL","2007",1
"24093","NVO","2009",1
"24094","NVR","2007",1
"24095","NVR","2009",1
"24096","NVR","2013",1
"24097","NVSL","2011",1
"24098","NWK","2012",1
"24099","NWL","2010",1
"24100","NWL","2013",1
"24101","NWL","2015",1
"24102","NWLI","2008",1
"24103","NWN","2006",1
"24104","NWN","2008",1
"24105","NWN","2009",1
"24106","NWN","2010",1
"24107","NWPX","2015",1
"24108","NWRE","2007",1
"24109","NX","2011",1
"24110","NX","2013",1
"24111","NX","2015",1
"24112","NXL","2007",1
"24113","NXPI","2012",1
"24114","NXQ","2007",1
"24115","NXR","2006",1
"24116","NXR","2007",1
"24117","NXST","2012",1
"24118","NXTM","2008",1
"24119","NXTM","2015",1
"24120","NXTP","2006",1
"24121","NXY","2008",1
"24122","NXZ","2009",1
"24123","NYFX","2009",1
"24124","NYLD","2013",1
"24125","NYM","2008",1
"24126","NYM","2010",1
"24127","NYMT","2008",1
"24128","NYMT","2012",1
"24129","NYMT","2014",1
"24130","NYMT","2015",1
"24131","NYT","2012",1
"24132","NYT","2015",1
"24133","NZ","2010",1
"24134","NZF","2007",1
"24135","NZF","2012",1
"24136","NZH","2007",1
"24137","O","2007",1
"24138","O","2008",1
"24139","O","2011",1
"24140","O","2013",1
"24141","OA","2011",1
"24142","OA","2013",1
"24143","OA","2014",1
"24144","OAK","2015",1
"24145","OAS","2011",1
"24146","OC","2008",1
"24147","OC","2012",1
"24148","OC","2015",1
"24149","OCAS","2006",1
"24150","OCAS","2007",1
"24151","OCLR","2014",1
"24152","OCN","2006",1
"24153","OCN","2011",1
"24154","OCN","2012",1
"24155","ODFL","2006",1
"24156","ODFL","2008",1
"24157","ODFL","2011",1
"24158","ODFL","2015",1
"24159","OFC","2009",1
"24160","OFC","2010",1
"24161","OFC","2012",1
"24162","OFC","2013",1
"24163","OFC","2014",1
"24164","OFC","2015",1
"24165","OFED","2011",1
"24166","OFS","2012",1
"24167","OHAI","2014",1
"24168","OHI","2008",1
"24169","OHI","2009",1
"24170","OHI","2010",1
"24171","OHI","2012",1
"24172","OHI","2013",1
"24173","OHI","2015",1
"24174","OHRP","2014",1
"24175","OI","2012",1
"24176","OIA","2010",1
"24177","OIA","2011",1
"24178","OICO","2007",1
"24179","OICO","2010",1
"24180","OIHYL","2006",1
"24181","OIIM","2013",1
"24182","OIS","2008",1
"24183","OKN","2009",1
"24184","OKS","2006",1
"24185","OKS","2009",1
"24186","OKS","2010",1
"24187","OLBK","2013",1
"24188","OLGR","2006",1
"24189","OMAB","2007",1
"24190","OMC","2015",1
"24191","OMCL","2008",1
"24192","OMCL","2013",1
"24193","OME","2006",1
"24194","OME","2014",1
"24195","OMF","2013",1
"24196","OMF","2015",1
"24197","OMG","2008",1
"24198","OMG","2011",1
"24199","OMG","2012",1
"24200","OMG","2013",1
"24201","OMM","2007",1
"24202","OMPI","2013",1
"24203","OMTR","2007",1
"24204","OMTR","2009",1
"24205","ON","2006",1
"24206","ONB","2011",1
"24207","ONB","2015",1
"24208","ONE","2012",1
"24209","ONVI","2010",1
"24210","ONXS","2006",1
"24211","ONXX","2008",1
"24212","ONXX","2010",1
"24213","ONXX","2013",1
"24214","OPEN","2006",1
"24215","OPEN","2011",1
"24216","OPEN","2013",1
"24217","OPEN","2014",1
"24218","OPLK","2013",1
"24219","OPMR","2010",1
"24220","OPOF","2012",1
"24221","OPOF","2013",1
"24222","OPSW","2006",1
"24223","OPSW","2007",1
"24224","OPTR","2013",1
"24225","OPWR","2015",1
"24226","OPY","2012",1
"24227","OR","2010",1
"24228","ORBC","2007",1
"24229","ORBC","2008",1
"24230","ORBT","2015",1
"24231","ORC","2014",1
"24232","ORCC","2006",1
"24233","ORCC","2009",1
"24234","ORCH","2011",1
"24235","OREX","2014",1
"24236","ORI","2007",1
"24237","ORI","2010",1
"24238","ORIT","2011",1
"24239","ORIT","2013",1
"24240","ORRF","2012",1
"24241","ORXE","2006",1
"24242","ORXE","2008",1
"24243","OSGIQ","2006",1
"24244","OSGIQ","2008",1
"24245","OSGIQ","2011",1
"24246","OSHC","2013",1
"24247","OSHWQ","2012",1
"24248","OSHWQ","2013",1
"24249","OSI","2007",1
"24250","OSIP","2007",1
"24251","OSIP","2010",1
"24252","OSIS","2007",1
"24253","OSIS","2013",1
"24254","OSIS","2014",1
"24255","OSK","2010",1
"24256","OSK","2013",1
"24257","OSK","2014",1
"24258","OSP","2009",1
"24259","OSUR","2013",1
"24260","OTC","2009",1
"24261","OTIV","2007",1
"24262","OUTD","2007",1
"24263","OUTD","2013",1
"24264","OUTR","2011",1
"24265","OVTI","2006",1
"24266","OVTI","2011",1
"24267","OVTI","2015",1
"24268","OWW","2014",1
"24269","OXLC","2011",1
"24270","OXM","2015",1
"24271","OZM","2007",1
"24272","OZRK","2007",1
"24273","OZRK","2010",1
"24274","OZRK","2011",1
"24275","OZRK","2012",1
"24276","PAA","2011",1
"24277","PACB","2010",1
"24278","PACB","2011",1
"24279","PACB","2015",1
"24280","PACD","2015",1
"24281","PACQF","2013",1
"24282","PACT","2013",1
"24283","PACW","2007",1
"24284","PACW","2014",1
"24285","PAGP","2013",1
"24286","PAI","2008",1
"24287","PALM","2006",1
"24288","PALM","2007",1
"24289","PALM","2009",1
"24290","PALM","2010",1
"24291","PANC","2006",1
"24292","PAR","2006",1
"24293","PAR","2008",1
"24294","PARR","2007",1
"24295","PARR","2009",1
"24296","PARR","2014",1
"24297","PATH","2013",1
"24298","PAY","2013",1
"24299","PAY","2014",1
"24300","PB","2006",1
"24301","PB","2013",1
"24302","PB","2015",1
"24303","PBBI","2011",1
"24304","PBCP","2012",1
"24305","PBF","2012",1
"24306","PBF","2014",1
"24307","PBH","2009",1
"24308","PBHC","2011",1
"24309","PBI","2010",1
"24310","PBI","2013",1
"24311","PBIB","2010",1
"24312","PBIP","2011",1
"24313","PBR","2015",1
"24314","PBSK","2011",1
"24315","PBSOQ","2006",1
"24316","PCBC","2006",1
"24317","PCK","2008",1
"24318","PCL","2007",1
"24319","PCL","2008",1
"24320","PCL","2011",1
"24321","PCLN","2010",1
"24322","PCN","2012",1
"24323","PCN","2013",1
"24324","PCRX","2014",1
"24325","PCXCQ","2007",1
"24326","PCXCQ","2009",1
"24327","PCXCQ","2010",1
"24328","PCXCQ","2011",1
"24329","PCYO","2010",1
"24330","PCYO","2015",1
"24331","PD","2010",1
"24332","PD","2013",1
"24333","PDCE","2012",1
"24334","PDCE","2013",1
"24335","PDH","2014",1
"24336","PDL","2010",1
"24337","PDLI","2011",1
"24338","PDLI","2012",1
"24339","PDM","2013",1
"24340","PDT","2006",1
"24341","PDT","2012",1
"24342","PE","2014",1
"24343","PEB","2012",1
"24344","PEG","2012",1
"24345","PEGA","2008",1
"24346","PEGS","2006",1
"24347","PEI","2008",1
"24348","PEI","2012",1
"24349","PER","2009",1
"24350","PERF","2012",1
"24351","PERY","2007",1
"24352","PERY","2008",1
"24353","PES","2008",1
"24354","PESI","2012",1
"24355","PETC","2006",1
"24356","PETM","2008",1
"24357","PETM","2011",1
"24358","PETM","2012",1
"24359","PF","2013",1
"24360","PFBX","2014",1
"24361","PFCB","2008",1
"24362","PFCB","2010",1
"24363","PFCB","2012",1
"24364","PFFBQ","2006",1
"24365","PFGC","2006",1
"24366","PFGC","2008",1
"24367","PFL","2010",1
"24368","PFLT","2006",1
"24369","PFLT","2012",1
"24370","PFLT","2014",1
"24371","PFN","2008",1
"24372","PFN","2009",1
"24373","PFS","2008",1
"24374","PFS","2015",1
"24375","PFSW","2006",1
"24376","PFSW","2012",1
"24377","PFWD","2010",1
"24378","PGEM","2013",1
"24379","PGI","2015",1
"24380","PGP","2012",1
"24381","PGP","2013",1
"24382","PHD","2006",1
"24383","PHD","2008",1
"24384","PHF","2015",1
"24385","PHH","2012",1
"24386","PHHMQ","2010",1
"24387","PHK","2009",1
"24388","PHK","2012",1
"24389","PHK","2013",1
"24390","PHLY","2006",1
"24391","PHM","2010",1
"24392","PHM","2015",1
"24393","PHMD","2014",1
"24394","PHT","2008",1
"24395","PHYS","2010",1
"24396","PICO","2006",1
"24397","PICO","2008",1
"24398","PII","2015",1
"24399","PIK","2006",1
"24400","PIKE","2006",1
"24401","PIKE","2008",1
"24402","PIKE","2014",1
"24403","PILLQ","2007",1
"24404","PIM","2008",1
"24405","PIM","2015",1
"24406","PINC","2015",1
"24407","PIP","2009",1
"24408","PIP","2013",1
"24409","PJC","2006",1
"24410","PKD","2008",1
"24411","PKDY","2006",1
"24412","PKG","2008",1
"24413","PKG","2012",1
"24414","PKI","2007",1
"24415","PKI","2009",1
"24416","PKI","2014",1
"24417","PKT","2015",1
"24418","PKTR","2008",1
"24419","PKY","2006",1
"24420","PKY","2013",1
"24421","PKY","2015",1
"24422","PL","2011",1
"24423","PLA","2010",1
"24424","PLAB","2006",1
"24425","PLAY","2014",1
"24426","PLAY","2015",1
"24427","PLCE","2008",1
"24428","PLCE","2010",1
"24429","PLCE","2012",1
"24430","PLCM","2012",1
"24431","PLD","2014",1
"24432","PLD","2015",1
"24433","PLFE","2009",1
"24434","PLG","2008",1
"24435","PLG","2011",1
"24436","PLKI","2013",1
"24437","PLKI","2015",1
"24438","PLL","2012",1
"24439","PLL","2015",1
"24440","PLLL","2007",1
"24441","PLLL","2009",1
"24442","PLNR","2009",1
"24443","PLOW","2013",1
"24444","PLPC","2008",1
"24445","PLPC","2010",1
"24446","PLTE","2007",1
"24447","PLUG","2014",1
"24448","PLXS","2011",1
"24449","PLXS","2012",1
"24450","PMC","2013",1
"24451","PMCS","2008",1
"24452","PMIC","2009",1
"24453","PMIC","2011",1
"24454","PMID","2008",1
"24455","PML","2008",1
"24456","PMM","2010",1
